trial,persona_path,reward,choice,choice_label,price,price_threshold,feature_priority,purchase_likelihood,age_bracket,economic_motivation,region,socioeconomic_band,gender_identity,life_stage,urbanicity,income,employment,rationale
survey_toilet-brush-choice__4S8Uexn,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-177185d5bd89.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,55-64,Indifferent,North America,High income,Woman,Mid-life,null,null,Self-employed,"I want a clean, minimal look that hides the brush entirely when stored, and the auto-open ventilated canister suits my preference for hygiene and tidiness. OXO is a brand I trust for well-designed, durable household tools, and the compact footprint fits a smaller bathroom without visual clutter."
survey_toilet-brush-choice__4W2eUTV,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_stackoverflow-9661004f3822.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,35-44,,North America,,,Mid-life,,,Full-time,"I care most about a hygienic, tidy setup in a small bathroom, and the OXO's auto-opening hideaway canister keeps the brush fully concealed while the ventilated tray stops water from pooling and breeding bacteria. OXO is a brand I trust for durable everyday tools, and at $19.97 the price is reasonable for a single well-engineered set rather than a bulk pack I don't need."
survey_toilet-brush-choice__4WL4kPA,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_stackoverflow-f231a5ed039a.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,25-34,,North America,,,,,,Full-time,"I want a clean, compact setup that hides the brush when not in use, and the OXO hideaway canister opens automatically on lift with a ventilated tray so no dirty water pools. At $19.97 it's a reasonable mid-price for a trusted brand with a minimal look that fits a small bathroom."
survey_toilet-brush-choice__4ZiDQ2o,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-42213fb6021b.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,65+,,North America,,Man,Retirement,,,Retired,"I want a clean, uncluttered bathroom, and the OXO Hideaway's slim canister hides the brush completely while its auto-open lid and ventilated tray keep things hygienic. OXO is a brand I trust for sturdy, well-designed tools, and at $19.97 the price is reasonable for the quality."
survey_toilet-brush-choice__4b9Whb7,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_stackoverflow-523f79b703a3.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,25-34,,North America,,,Early career,,,Full-time,"I want a covered, minimal canister that hides the brush and has a ventilated tray so water doesn't pool — the auto-open mechanism is a genuinely useful mechanical detail rather than a gimmick. At $19.97 it's mid-priced with firm nylon bristles, which I trust more than silicone nubs for actual scrubbing, and OXO's build quality is a known quantity to me."
survey_toilet-brush-choice__4dBwvRq,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-319816eb5d05.yaml,1.0,jiga_3pack,JIGA 3-Pack,13.99,5,price,4,35-44,,North America,Lower-middle,Woman,,,,Full-time,"With three kids and three bathrooms, I need a brush for each one and I'm not spending $25+ per set. The JIGA 3-pack gives me stiff nylon bristles and matching holders for $13.99 total, which is the best value on the shelf."
survey_toilet-brush-choice__4g89AjC,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-e26824778f48.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,18-24,,North America,Middle,Man,,,,Part-time,"The OXO Hideaway's auto-open canister keeps the brush fully hidden when stored, which looks clean and hygienic in a small bathroom. OXO is a brand I trust for solid everyday build quality, and at $19.97 the price is reasonable for a compact, well-designed set."
survey_toilet-brush-choice__4kKi5st,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_stackoverflow-d4f8133d94c7.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,25-34,,North America,,,Early career,,,Full-time,"I want a compact, clean-looking set that hides the brush and avoids standing water, and OXO's hideaway canister with a ventilated tray does exactly that. At $19.97 it's reasonably priced for a design I trust to hold up, and the auto-open mechanism is a small but genuinely useful convenience."
survey_toilet-brush-choice__4oiy3cp,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-79c9fe1998bf.yaml,1.0,jiga_3pack,JIGA 3-Pack,13.99,5,price,4,55-64,,North America,Lower-middle,Man,Retirement,,,Retired,"I have three bathrooms to keep up, so a 3-pack of simple white brushes with caddies for $13.99 is the best value by far. Stiff nylon bristles do the job fine, and white matches everything without fuss."
survey_toilet-brush-choice__4ssfzBq,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_stackoverflow-cc7dbccb09e8.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,45-54,,North America,,,Mid-life,,,Full-time,"I want a covered, hygienic design that keeps the brush out of sight and lets it dry without pooling water, and OXO's auto-open canister plus ventilated tray does exactly that. It's a brand I've had good luck with, and at $19.97 the price is reasonable for the build quality."
survey_toilet-brush-choice__57qKtpf,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-bb815620078d.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,,Value-driven,North America,High income,Man,Mid-life,Suburban,,Self-employed,"I want a clean, uncluttered bathroom and the OXO Hideaway keeps the brush fully concealed in a slim canister that opens automatically when lifted. OXO's build quality and the ventilated tray that prevents water pooling make it the best balance of hygiene, design, and durability at a fair price."
survey_toilet-brush-choice__57xgDQe,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_stackoverflow-fe5806f5597f.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,25-34,,North America,,,Early career,,,Full-time,"I want a compact, freestanding set that hides the brush entirely when stored, so the bathroom looks tidy and there's no standing water or visible mess. OXO's auto-open canister and ventilated tray address the hygiene and space concerns I care about, and the brand has a solid reputation for durable everyday tools. At $19.97 it's a reasonable mid-range price for something I'll use daily for years."
survey_toilet-brush-choice__5DiYS74,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-050be32a305b.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,5,hygiene,5,65+,,North America,,Man,Mid-life,,,Retired,"I've used OXO Good Grips products for years and the build quality has never let me down — the hideaway canister that opens automatically when you lift the brush is a smart, clean design that keeps the brush out of sight in a small bathroom. The ventilated tray that prevents water pooling matters to me for hygiene, and at $19.97 it's a fair price for something I'll use daily for years."
survey_toilet-brush-choice__5JwdYhn,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_stackoverflow-30ef237fabbf.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,35-44,,North America,,,,,,Full-time,"I want a brush that stays out of sight and doesn't leave a wet, smelly puddle, and the OXO's auto-open canister with a ventilated tray solves exactly that. It's a brand I've had good luck with for kitchen and cleaning tools, and the compact footprint suits a small bathroom. The $19.97 price is reasonable for something I'll use daily for years."
survey_toilet-brush-choice__5VqESHB,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-c717b73516dc.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,55-64,,North America,Middle,Man,,,,Full-time,"I want a brush that hides away neatly so the bathroom stays tidy, and OXO is a brand I've had good luck with before. The auto-open canister and ventilated tray make sense for keeping things dry and hygienic, and the price is reasonable for the quality."
survey_toilet-brush-choice__5W69kqX,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-fb84ca238481.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,25-34,,North America,Middle,Woman,,,,Full-time,"I want something that looks tidy and doesn't show a dirty brush sitting out, and the OXO hideaway canister conceals the brush while the ventilated tray keeps it from sitting in water. OXO is a brand I trust for kitchen and bath basics, and at under $20 the price is reasonable for a set that will last."
survey_toilet-brush-choice__5WtyF4Q,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-9fea077f9aea.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,55-64,Value-driven,North America,High income,Man,Mid-life,Suburban,null,Self-employed,"The OXO Hideaway's auto-opening canister keeps the brush fully concealed when stored, which suits the clean, uncluttered look I want in a guest-visible bathroom. OXO's design and build quality have been reliable in my experience, and the ventilated tray addresses the water-pooling hygiene issue that matters most to me."
survey_toilet-brush-choice__5iHaS5X,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-f71e9597e70d.yaml,1.0,clorox_under_rim,Clorox Corner Under-Rim,15.5,4,cleaning,4,25-34,,North America,Middle,Man,Student,,,Student,"I want a set that actually cleans well, and the dedicated under-rim scrubber plus antibacterial bristles gives me confidence it does. The corner caddy saves space in my small bathroom, and at $15.50 the Clorox brand is a trusted name at a fair price."
survey_toilet-brush-choice__5jyywS4,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-0109dd23322f.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,65+,Value-driven,North America,Upper-middle,Man,Mid-life,Small town,null,Full-time,"I favor the OXO Hideaway because the auto-opening canister keeps the brush fully out of sight and the ventilated tray prevents standing water, which matters most to me for hygiene and tidiness. At $19.97 it is a fair mid-range price from a brand I trust, and its compact footprint suits a small bathroom."
survey_toilet-brush-choice__5r3GjRA,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-64cb9d4e67bf.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,55-64,,North America,Lower-middle,Man,,,,Full-time,"I want something compact and tidy that hides the brush away rather than leaving it on display, and OXO is a brand I've had good luck with. The price is reasonable for a set that will last and keeps the water from pooling in the base."
survey_toilet-brush-choice__5r4Y2ZZ,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_stackoverflow-07d7e2c311bd.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,25-34,,North America,,,Early career,,,Full-time,"I want a compact, clean-looking set that hides the brush entirely when stored, and OXO's auto-open canister with a ventilated tray solves the standing-water/odor problem that bothers me most. The $19.97 price is reasonable for a well-reviewed brand with a small footprint, which suits my bathroom."
survey_toilet-brush-choice__5rtfcSJ,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-17c242cbf1ed.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,25-34,,North America,Lower-middle,Woman,,,,Part-time,"I have two little kids and a small bathroom, so a compact set that hides the brush away and opens automatically is worth the extra cost to me. OXO is a brand I recognize and trust, and the ventilated tray means it won't sit in dirty water. It's a bit more than the cheapest options but still reasonable at under $20."
survey_toilet-brush-choice__5sw9STt,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_stackoverflow-01675bc57e2e.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,25-34,,North America,,,Early career,,,Full-time,"The OXO Hideaway's auto-opening canister keeps the brush fully concealed and the ventilated tray prevents standing water, which matters most to me for bathroom hygiene. OXO is a brand I trust for well-engineered household tools, and at $19.97 the price is reasonable for the build quality. The compact footprint also suits a small bathroom."
survey_toilet-brush-choice__5viTykB,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-260c0729d13a.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,65+,Value-driven,North America,Upper-middle,Woman,Retirement,Dense urban,,Self-employed,"I value a tidy, uncluttered bathroom, and the OXO Hideaway keeps the brush completely out of sight while its ventilated tray prevents the standing water and odor that plague most holders. OXO is a brand I trust for well-designed, durable household tools, and at $19.97 the price is reasonable for something I'll use daily for years."
survey_toilet-brush-choice__68ERKGw,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-8ab3dc1539f5.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,design,4,65+,Value-driven,North America,Upper-middle,Woman,Retirement,Dense urban,null,Retired,"I live alone in a compact city apartment, so a slim canister that hides the brush entirely and opens automatically when lifted suits both my space and my eye. OXO's design is clean and minimal, the ventilated tray prevents water pooling, and at $19.97 it is a reasonable price for a well-considered object."
survey_toilet-brush-choice__69KSWCS,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_stackoverflow-76282d7f215b.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,18-24,,North America,,,Early career,,$100k-200k,Full-time,"I want something that actually stays clean and looks tidy, and the OXO Hideaway's auto-opening ventilated canister keeps the wet brush hidden and prevents water pooling on the floor. OXO is a brand I've had good experiences with, and at $19.97 it's a reasonable price for a design that solves the real problem (standing water and visible gunk) rather than just adding gimmicks like tweezers."
